Typhoon_ID,Time_Step,Relative_Path,Split
6,66,Output/Typhoon_6_3D.npz,Train
6,67,Output/Typhoon_6_3D.npz,Train
6,68,Output/Typhoon_6_3D.npz,Train
6,69,Output/Typhoon_6_3D.npz,Train
6,70,Output/Typhoon_6_3D.npz,Train
6,71,Output/Typhoon_6_3D.npz,Train
6,72,Output/Typhoon_6_3D.npz,Train
6,73,Output/Typhoon_6_3D.npz,Train
6,74,Output/Typhoon_6_3D.npz,Train
6,75,Output/Typhoon_6_3D.npz,Train
6,76,Output/Typhoon_6_3D.npz,Train
6,77,Output/Typhoon_6_3D.npz,Train
6,78,Output/Typhoon_6_3D.npz,Train
6,79,Output/Typhoon_6_3D.npz,Train
6,80,Output/Typhoon_6_3D.npz,Train
6,81,Output/Typhoon_6_3D.npz,Train
6,82,Output/Typhoon_6_3D.npz,Train
6,83,Output/Typhoon_6_3D.npz,Train
6,84,Output/Typhoon_6_3D.npz,Train
6,85,Output/Typhoon_6_3D.npz,Train
6,86,Output/Typhoon_6_3D.npz,Train
6,87,Output/Typhoon_6_3D.npz,Train
6,88,Output/Typhoon_6_3D.npz,Train
6,89,Output/Typhoon_6_3D.npz,Train
6,90,Output/Typhoon_6_3D.npz,Train
7,0,Output/Typhoon_7_3D.npz,Train
7,1,Output/Typhoon_7_3D.npz,Train
7,2,Output/Typhoon_7_3D.npz,Train
7,3,Output/Typhoon_7_3D.npz,Train
7,4,Output/Typhoon_7_3D.npz,Train
7,5,Output/Typhoon_7_3D.npz,Train
7,6,Output/Typhoon_7_3D.npz,Train
7,7,Output/Typhoon_7_3D.npz,Train
7,8,Output/Typhoon_7_3D.npz,Train
7,9,Output/Typhoon_7_3D.npz,Train
7,10,Output/Typhoon_7_3D.npz,Train
7,11,Output/Typhoon_7_3D.npz,Train
7,12,Output/Typhoon_7_3D.npz,Train
7,13,Output/Typhoon_7_3D.npz,Train
7,14,Output/Typhoon_7_3D.npz,Train
7,15,Output/Typhoon_7_3D.npz,Train
7,16,Output/Typhoon_7_3D.npz,Train
7,17,Output/Typhoon_7_3D.npz,Train
7,18,Output/Typhoon_7_3D.npz,Train
7,19,Output/Typhoon_7_3D.npz,Train
7,20,Output/Typhoon_7_3D.npz,Train
7,21,Output/Typhoon_7_3D.npz,Train
7,22,Output/Typhoon_7_3D.npz,Train
7,23,Output/Typhoon_7_3D.npz,Train
7,24,Output/Typhoon_7_3D.npz,Train
7,25,Output/Typhoon_7_3D.npz,Train
7,26,Output/Typhoon_7_3D.npz,Train
7,27,Output/Typhoon_7_3D.npz,Train
7,28,Output/Typhoon_7_3D.npz,Train
7,29,Output/Typhoon_7_3D.npz,Train
7,30,Output/Typhoon_7_3D.npz,Train
7,31,Output/Typhoon_7_3D.npz,Train
7,32,Output/Typhoon_7_3D.npz,Train
7,33,Output/Typhoon_7_3D.npz,Train
7,34,Output/Typhoon_7_3D.npz,Train
7,35,Output/Typhoon_7_3D.npz,Train
7,36,Output/Typhoon_7_3D.npz,Train
7,37,Output/Typhoon_7_3D.npz,Train
7,38,Output/Typhoon_7_3D.npz,Train
7,39,Output/Typhoon_7_3D.npz,Train
7,40,Output/Typhoon_7_3D.npz,Train
7,41,Output/Typhoon_7_3D.npz,Train
7,42,Output/Typhoon_7_3D.npz,Train
7,43,Output/Typhoon_7_3D.npz,Train
7,44,Output/Typhoon_7_3D.npz,Train
7,45,Output/Typhoon_7_3D.npz,Train
7,46,Output/Typhoon_7_3D.npz,Train
7,47,Output/Typhoon_7_3D.npz,Train
7,48,Output/Typhoon_7_3D.npz,Train
7,49,Output/Typhoon_7_3D.npz,Train
7,50,Output/Typhoon_7_3D.npz,Train
7,51,Output/Typhoon_7_3D.npz,Train
7,52,Output/Typhoon_7_3D.npz,Train
7,53,Output/Typhoon_7_3D.npz,Train
7,54,Output/Typhoon_7_3D.npz,Train
7,55,Output/Typhoon_7_3D.npz,Train
7,56,Output/Typhoon_7_3D.npz,Train
7,57,Output/Typhoon_7_3D.npz,Train
7,58,Output/Typhoon_7_3D.npz,Train
7,59,Output/Typhoon_7_3D.npz,Train
7,60,Output/Typhoon_7_3D.npz,Train
7,61,Output/Typhoon_7_3D.npz,Train
7,62,Output/Typhoon_7_3D.npz,Train
7,63,Output/Typhoon_7_3D.npz,Train
8,0,Output/Typhoon_8_3D.npz,Test
8,1,Output/Typhoon_8_3D.npz,Test
8,2,Output/Typhoon_8_3D.npz,Test
8,3,Output/Typhoon_8_3D.npz,Test
8,4,Output/Typhoon_8_3D.npz,Test
8,5,Output/Typhoon_8_3D.npz,Test
8,6,Output/Typhoon_8_3D.npz,Test
8,7,Output/Typhoon_8_3D.npz,Test
8,8,Output/Typhoon_8_3D.npz,Test
8,9,Output/Typhoon_8_3D.npz,Test
8,10,Output/Typhoon_8_3D.npz,Test
8,11,Output/Typhoon_8_3D.npz,Test
8,12,Output/Typhoon_8_3D.npz,Test
8,13,Output/Typhoon_8_3D.npz,Test
8,14,Output/Typhoon_8_3D.npz,Test
8,15,Output/Typhoon_8_3D.npz,Test
8,16,Output/Typhoon_8_3D.npz,Test
8,17,Output/Typhoon_8_3D.npz,Test
8,18,Output/Typhoon_8_3D.npz,Test
8,19,Output/Typhoon_8_3D.npz,Test
8,20,Output/Typhoon_8_3D.npz,Test
8,21,Output/Typhoon_8_3D.npz,Test
8,22,Output/Typhoon_8_3D.npz,Test
8,23,Output/Typhoon_8_3D.npz,Test
8,24,Output/Typhoon_8_3D.npz,Test
8,25,Output/Typhoon_8_3D.npz,Test
8,26,Output/Typhoon_8_3D.npz,Test
8,27,Output/Typhoon_8_3D.npz,Test
8,28,Output/Typhoon_8_3D.npz,Test
8,29,Output/Typhoon_8_3D.npz,Test
8,30,Output/Typhoon_8_3D.npz,Test
8,31,Output/Typhoon_8_3D.npz,Test
8,32,Output/Typhoon_8_3D.npz,Test
8,33,Output/Typhoon_8_3D.npz,Test
8,34,Output/Typhoon_8_3D.npz,Test
8,35,Output/Typhoon_8_3D.npz,Test
8,36,Output/Typhoon_8_3D.npz,Test
8,37,Output/Typhoon_8_3D.npz,Test
8,38,Output/Typhoon_8_3D.npz,Test
8,39,Output/Typhoon_8_3D.npz,Test
8,40,Output/Typhoon_8_3D.npz,Test
8,41,Output/Typhoon_8_3D.npz,Test
8,42,Output/Typhoon_8_3D.npz,Test
8,43,Output/Typhoon_8_3D.npz,Test
8,44,Output/Typhoon_8_3D.npz,Test
8,45,Output/Typhoon_8_3D.npz,Test
8,46,Output/Typhoon_8_3D.npz,Test
8,47,Output/Typhoon_8_3D.npz,Test
8,48,Output/Typhoon_8_3D.npz,Test
8,49,Output/Typhoon_8_3D.npz,Test
8,50,Output/Typhoon_8_3D.npz,Test
8,51,Output/Typhoon_8_3D.npz,Test
8,52,Output/Typhoon_8_3D.npz,Test
8,53,Output/Typhoon_8_3D.npz,Test
8,54,Output/Typhoon_8_3D.npz,Test
8,55,Output/Typhoon_8_3D.npz,Test
8,56,Output/Typhoon_8_3D.npz,Test
8,57,Output/Typhoon_8_3D.npz,Test
8,58,Output/Typhoon_8_3D.npz,Test
8,59,Output/Typhoon_8_3D.npz,Test
8,60,Output/Typhoon_8_3D.npz,Test
8,61,Output/Typhoon_8_3D.npz,Test
8,62,Output/Typhoon_8_3D.npz,Test
8,63,Output/Typhoon_8_3D.npz,Test
8,64,Output/Typhoon_8_3D.npz,Test
8,65,Output/Typhoon_8_3D.npz,Test
8,66,Output/Typhoon_8_3D.npz,Test
8,67,Output/Typhoon_8_3D.npz,Test
8,68,Output/Typhoon_8_3D.npz,Test
8,69,Output/Typhoon_8_3D.npz,Test
9,0,Output/Typhoon_9_3D.npz,Train
9,1,Output/Typhoon_9_3D.npz,Train
9,2,Output/Typhoon_9_3D.npz,Train
9,3,Output/Typhoon_9_3D.npz,Train
9,4,Output/Typhoon_9_3D.npz,Train
9,5,Output/Typhoon_9_3D.npz,Train
9,6,Output/Typhoon_9_3D.npz,Train
9,7,Output/Typhoon_9_3D.npz,Train
9,8,Output/Typhoon_9_3D.npz,Train
9,9,Output/Typhoon_9_3D.npz,Train
9,10,Output/Typhoon_9_3D.npz,Train
9,11,Output/Typhoon_9_3D.npz,Train
9,12,Output/Typhoon_9_3D.npz,Train
9,13,Output/Typhoon_9_3D.npz,Train
9,14,Output/Typhoon_9_3D.npz,Train
9,15,Output/Typhoon_9_3D.npz,Train
9,16,Output/Typhoon_9_3D.npz,Train
9,17,Output/Typhoon_9_3D.npz,Train
9,18,Output/Typhoon_9_3D.npz,Train
9,19,Output/Typhoon_9_3D.npz,Train
9,20,Output/Typhoon_9_3D.npz,Train
9,21,Output/Typhoon_9_3D.npz,Train
9,22,Output/Typhoon_9_3D.npz,Train
9,23,Output/Typhoon_9_3D.npz,Train
9,24,Output/Typhoon_9_3D.npz,Train
9,25,Output/Typhoon_9_3D.npz,Train
9,26,Output/Typhoon_9_3D.npz,Train
9,27,Output/Typhoon_9_3D.npz,Train
9,28,Output/Typhoon_9_3D.npz,Train
9,29,Output/Typhoon_9_3D.npz,Train
9,30,Output/Typhoon_9_3D.npz,Train
9,31,Output/Typhoon_9_3D.npz,Train
9,32,Output/Typhoon_9_3D.npz,Train
9,33,Output/Typhoon_9_3D.npz,Train
9,34,Output/Typhoon_9_3D.npz,Train
9,35,Output/Typhoon_9_3D.npz,Train
9,36,Output/Typhoon_9_3D.npz,Train
9,37,Output/Typhoon_9_3D.npz,Train
9,38,Output/Typhoon_9_3D.npz,Train
9,39,Output/Typhoon_9_3D.npz,Train
9,40,Output/Typhoon_9_3D.npz,Train
9,41,Output/Typhoon_9_3D.npz,Train
9,42,Output/Typhoon_9_3D.npz,Train
9,43,Output/Typhoon_9_3D.npz,Train
9,44,Output/Typhoon_9_3D.npz,Train
9,45,Output/Typhoon_9_3D.npz,Train
9,46,Output/Typhoon_9_3D.npz,Train
9,47,Output/Typhoon_9_3D.npz,Train
9,48,Output/Typhoon_9_3D.npz,Train
9,49,Output/Typhoon_9_3D.npz,Train
9,50,Output/Typhoon_9_3D.npz,Train
9,51,Output/Typhoon_9_3D.npz,Train
9,52,Output/Typhoon_9_3D.npz,Train
9,53,Output/Typhoon_9_3D.npz,Train
9,54,Output/Typhoon_9_3D.npz,Train
9,55,Output/Typhoon_9_3D.npz,Train
9,56,Output/Typhoon_9_3D.npz,Train
9,57,Output/Typhoon_9_3D.npz,Train
9,58,Output/Typhoon_9_3D.npz,Train
9,59,Output/Typhoon_9_3D.npz,Train
9,60,Output/Typhoon_9_3D.npz,Train
9,61,Output/Typhoon_9_3D.npz,Train
9,62,Output/Typhoon_9_3D.npz,Train
9,63,Output/Typhoon_9_3D.npz,Train
9,64,Output/Typhoon_9_3D.npz,Train
9,65,Output/Typhoon_9_3D.npz,Train
9,66,Output/Typhoon_9_3D.npz,Train
9,67,Output/Typhoon_9_3D.npz,Train
9,68,Output/Typhoon_9_3D.npz,Train
9,69,Output/Typhoon_9_3D.npz,Train
9,70,Output/Typhoon_9_3D.npz,Train
9,71,Output/Typhoon_9_3D.npz,Train
9,72,Output/Typhoon_9_3D.npz,Train
9,73,Output/Typhoon_9_3D.npz,Train
9,74,Output/Typhoon_9_3D.npz,Train
9,75,Output/Typhoon_9_3D.npz,Train
9,76,Output/Typhoon_9_3D.npz,Train
9,77,Output/Typhoon_9_3D.npz,Train
9,78,Output/Typhoon_9_3D.npz,Train
9,79,Output/Typhoon_9_3D.npz,Train
9,80,Output/Typhoon_9_3D.npz,Train
9,81,Output/Typhoon_9_3D.npz,Train
9,82,Output/Typhoon_9_3D.npz,Train
9,83,Output/Typhoon_9_3D.npz,Train
9,84,Output/Typhoon_9_3D.npz,Train
9,85,Output/Typhoon_9_3D.npz,Train
9,86,Output/Typhoon_9_3D.npz,Train
9,87,Output/Typhoon_9_3D.npz,Train
9,88,Output/Typhoon_9_3D.npz,Train
9,89,Output/Typhoon_9_3D.npz,Train
10,0,Output/Typhoon_10_3D.npz,Train
10,1,Output/Typhoon_10_3D.npz,Train
10,2,Output/Typhoon_10_3D.npz,Train
10,3,Output/Typhoon_10_3D.npz,Train
10,4,Output/Typhoon_10_3D.npz,Train
10,5,Output/Typhoon_10_3D.npz,Train
10,6,Output/Typhoon_10_3D.npz,Train
10,7,Output/Typhoon_10_3D.npz,Train
10,8,Output/Typhoon_10_3D.npz,Train
10,9,Output/Typhoon_10_3D.npz,Train
10,10,Output/Typhoon_10_3D.npz,Train
10,11,Output/Typhoon_10_3D.npz,Train
10,12,Output/Typhoon_10_3D.npz,Train
10,13,Output/Typhoon_10_3D.npz,Train
10,14,Output/Typhoon_10_3D.npz,Train
10,15,Output/Typhoon_10_3D.npz,Train
10,16,Output/Typhoon_10_3D.npz,Train
10,17,Output/Typhoon_10_3D.npz,Train
10,18,Output/Typhoon_10_3D.npz,Train
10,19,Output/Typhoon_10_3D.npz,Train
10,20,Output/Typhoon_10_3D.npz,Train
10,21,Output/Typhoon_10_3D.npz,Train
10,22,Output/Typhoon_10_3D.npz,Train
10,23,Output/Typhoon_10_3D.npz,Train
10,24,Output/Typhoon_10_3D.npz,Train
10,25,Output/Typhoon_10_3D.npz,Train
10,26,Output/Typhoon_10_3D.npz,Train
10,27,Output/Typhoon_10_3D.npz,Train
10,28,Output/Typhoon_10_3D.npz,Train
10,29,Output/Typhoon_10_3D.npz,Train
10,30,Output/Typhoon_10_3D.npz,Train
10,31,Output/Typhoon_10_3D.npz,Train
10,32,Output/Typhoon_10_3D.npz,Train
10,33,Output/Typhoon_10_3D.npz,Train
10,34,Output/Typhoon_10_3D.npz,Train
10,35,Output/Typhoon_10_3D.npz,Train
10,36,Output/Typhoon_10_3D.npz,Train
10,37,Output/Typhoon_10_3D.npz,Train
10,38,Output/Typhoon_10_3D.npz,Train
10,39,Output/Typhoon_10_3D.npz,Train
10,40,Output/Typhoon_10_3D.npz,Train
10,41,Output/Typhoon_10_3D.npz,Train
10,42,Output/Typhoon_10_3D.npz,Train
10,43,Output/Typhoon_10_3D.npz,Train
10,44,Output/Typhoon_10_3D.npz,Train
10,45,Output/Typhoon_10_3D.npz,Train
10,46,Output/Typhoon_10_3D.npz,Train
10,47,Output/Typhoon_10_3D.npz,Train
10,48,Output/Typhoon_10_3D.npz,Train
10,49,Output/Typhoon_10_3D.npz,Train
10,50,Output/Typhoon_10_3D.npz,Train
11,0,Output/Typhoon_11_3D.npz,Train
11,1,Output/Typhoon_11_3D.npz,Train
11,2,Output/Typhoon_11_3D.npz,Train
11,3,Output/Typhoon_11_3D.npz,Train
11,4,Output/Typhoon_11_3D.npz,Train
11,5,Output/Typhoon_11_3D.npz,Train
11,6,Output/Typhoon_11_3D.npz,Train
11,7,Output/Typhoon_11_3D.npz,Train
11,8,Output/Typhoon_11_3D.npz,Train
11,9,Output/Typhoon_11_3D.npz,Train
11,10,Output/Typhoon_11_3D.npz,Train
11,11,Output/Typhoon_11_3D.npz,Train
11,12,Output/Typhoon_11_3D.npz,Train
11,13,Output/Typhoon_11_3D.npz,Train
11,14,Output/Typhoon_11_3D.npz,Train
11,15,Output/Typhoon_11_3D.npz,Train
11,16,Output/Typhoon_11_3D.npz,Train
11,17,Output/Typhoon_11_3D.npz,Train
11,18,Output/Typhoon_11_3D.npz,Train
11,19,Output/Typhoon_11_3D.npz,Train
11,20,Output/Typhoon_11_3D.npz,Train
11,21,Output/Typhoon_11_3D.npz,Train
12,0,Output/Typhoon_12_3D.npz,Train
12,1,Output/Typhoon_12_3D.npz,Train
12,2,Output/Typhoon_12_3D.npz,Train
12,3,Output/Typhoon_12_3D.npz,Train
12,4,Output/Typhoon_12_3D.npz,Train
12,5,Output/Typhoon_12_3D.npz,Train
12,6,Output/Typhoon_12_3D.npz,Train
12,7,Output/Typhoon_12_3D.npz,Train
12,8,Output/Typhoon_12_3D.npz,Train
12,9,Output/Typhoon_12_3D.npz,Train
12,10,Output/Typhoon_12_3D.npz,Train
12,11,Output/Typhoon_12_3D.npz,Train
12,12,Output/Typhoon_12_3D.npz,Train
12,13,Output/Typhoon_12_3D.npz,Train
12,14,Output/Typhoon_12_3D.npz,Train
12,15,Output/Typhoon_12_3D.npz,Train
12,16,Output/Typhoon_12_3D.npz,Train
12,17,Output/Typhoon_12_3D.npz,Train
12,18,Output/Typhoon_12_3D.npz,Train
12,19,Output/Typhoon_12_3D.npz,Train
12,20,Output/Typhoon_12_3D.npz,Train
12,21,Output/Typhoon_12_3D.npz,Train
12,22,Output/Typhoon_12_3D.npz,Train
12,23,Output/Typhoon_12_3D.npz,Train
12,24,Output/Typhoon_12_3D.npz,Train
12,25,Output/Typhoon_12_3D.npz,Train
12,26,Output/Typhoon_12_3D.npz,Train
12,27,Output/Typhoon_12_3D.npz,Train
13,0,Output/Typhoon_13_3D.npz,Train
13,1,Output/Typhoon_13_3D.npz,Train
13,2,Output/Typhoon_13_3D.npz,Train
13,3,Output/Typhoon_13_3D.npz,Train
13,4,Output/Typhoon_13_3D.npz,Train
13,5,Output/Typhoon_13_3D.npz,Train
13,6,Output/Typhoon_13_3D.npz,Train
13,7,Output/Typhoon_13_3D.npz,Train
13,8,Output/Typhoon_13_3D.npz,Train
13,9,Output/Typhoon_13_3D.npz,Train
13,10,Output/Typhoon_13_3D.npz,Train
13,11,Output/Typhoon_13_3D.npz,Train
13,12,Output/Typhoon_13_3D.npz,Train
13,13,Output/Typhoon_13_3D.npz,Train
13,14,Output/Typhoon_13_3D.npz,Train
13,15,Output/Typhoon_13_3D.npz,Train
13,16,Output/Typhoon_13_3D.npz,Train
13,17,Output/Typhoon_13_3D.npz,Train
13,18,Output/Typhoon_13_3D.npz,Train
13,19,Output/Typhoon_13_3D.npz,Train
13,20,Output/Typhoon_13_3D.npz,Train
13,21,Output/Typhoon_13_3D.npz,Train
13,22,Output/Typhoon_13_3D.npz,Train
13,23,Output/Typhoon_13_3D.npz,Train
13,24,Output/Typhoon_13_3D.npz,Train
13,25,Output/Typhoon_13_3D.npz,Train
13,26,Output/Typhoon_13_3D.npz,Train
13,27,Output/Typhoon_13_3D.npz,Train
13,28,Output/Typhoon_13_3D.npz,Train
13,29,Output/Typhoon_13_3D.npz,Train
13,30,Output/Typhoon_13_3D.npz,Train
13,31,Output/Typhoon_13_3D.npz,Train
13,32,Output/Typhoon_13_3D.npz,Train
13,33,Output/Typhoon_13_3D.npz,Train
13,34,Output/Typhoon_13_3D.npz,Train
13,35,Output/Typhoon_13_3D.npz,Train
13,36,Output/Typhoon_13_3D.npz,Train
13,37,Output/Typhoon_13_3D.npz,Train
13,38,Output/Typhoon_13_3D.npz,Train
13,39,Output/Typhoon_13_3D.npz,Train
13,40,Output/Typhoon_13_3D.npz,Train
13,41,Output/Typhoon_13_3D.npz,Train
13,42,Output/Typhoon_13_3D.npz,Train
13,43,Output/Typhoon_13_3D.npz,Train
13,44,Output/Typhoon_13_3D.npz,Train
13,45,Output/Typhoon_13_3D.npz,Train
13,46,Output/Typhoon_13_3D.npz,Train
13,47,Output/Typhoon_13_3D.npz,Train
13,48,Output/Typhoon_13_3D.npz,Train
13,49,Output/Typhoon_13_3D.npz,Train
13,50,Output/Typhoon_13_3D.npz,Train
13,51,Output/Typhoon_13_3D.npz,Train
13,52,Output/Typhoon_13_3D.npz,Train
13,53,Output/Typhoon_13_3D.npz,Train
13,54,Output/Typhoon_13_3D.npz,Train
13,55,Output/Typhoon_13_3D.npz,Train
13,56,Output/Typhoon_13_3D.npz,Train
13,57,Output/Typhoon_13_3D.npz,Train
13,58,Output/Typhoon_13_3D.npz,Train
13,59,Output/Typhoon_13_3D.npz,Train
13,60,Output/Typhoon_13_3D.npz,Train
13,61,Output/Typhoon_13_3D.npz,Train
13,62,Output/Typhoon_13_3D.npz,Train
13,63,Output/Typhoon_13_3D.npz,Train
13,64,Output/Typhoon_13_3D.npz,Train
13,65,Output/Typhoon_13_3D.npz,Train
13,66,Output/Typhoon_13_3D.npz,Train
13,67,Output/Typhoon_13_3D.npz,Train
13,68,Output/Typhoon_13_3D.npz,Train
13,69,Output/Typhoon_13_3D.npz,Train
13,70,Output/Typhoon_13_3D.npz,Train
13,71,Output/Typhoon_13_3D.npz,Train
13,72,Output/Typhoon_13_3D.npz,Train
13,73,Output/Typhoon_13_3D.npz,Train
13,74,Output/Typhoon_13_3D.npz,Train
13,75,Output/Typhoon_13_3D.npz,Train
13,76,Output/Typhoon_13_3D.npz,Train
13,77,Output/Typhoon_13_3D.npz,Train
13,78,Output/Typhoon_13_3D.npz,Train
13,79,Output/Typhoon_13_3D.npz,Train
13,80,Output/Typhoon_13_3D.npz,Train
13,81,Output/Typhoon_13_3D.npz,Train
13,82,Output/Typhoon_13_3D.npz,Train
13,83,Output/Typhoon_13_3D.npz,Train
13,84,Output/Typhoon_13_3D.npz,Train
13,85,Output/Typhoon_13_3D.npz,Train
13,86,Output/Typhoon_13_3D.npz,Train
13,87,Output/Typhoon_13_3D.npz,Train
13,88,Output/Typhoon_13_3D.npz,Train
13,89,Output/Typhoon_13_3D.npz,Train
13,90,Output/Typhoon_13_3D.npz,Train
13,91,Output/Typhoon_13_3D.npz,Train
13,92,Output/Typhoon_13_3D.npz,Train
13,93,Output/Typhoon_13_3D.npz,Train
